VIN,Machines,Date,Time,Production Date,Measurement Type,Measurement,High Spec,Low Spec,Styles,Problem,Description,Result,Status,Model,Model Year,I_PRODCT_TAG,Vacuum Decay,Vacuum,Leak Chk,Stabilize,Stroke 2,Stroke 1,Pick-Up
1C6SRFHT8LN276005,S3    ,2/6/2020,6:48 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42611897,0.06,15.67,0.009,0.012,4.715,2.828,0.857
1C6SRFHT8LN282760,S3    ,2/6/2020,5:45 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42613661,0.05,15.67,0.007,0.012,4.728,2.867,0.922
1C6SRFHT8LN283214,S3    ,2/6/2020,1:08 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42608869,0.04,15.56,0.011,0.012,4.786,2.952,0.852
1C6SRFHT8LN283388,S3    ,2/5/2020,12:57 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42598458,0.07,15.57,0.011,0.018,4.579,2.965,1.142
1C6SRFHT8LN284685,S3    ,2/5/2020,10:32 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42603514,0.05,15.84,0.013,0.042,4.713,2.746,0.879
1C6SRFHT8LN285982,S3    ,2/4/2020,12:03 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42459966,0.06,15.56,0.017,0.045,4.575,2.782,0.868
1C6SRFHT8LN286470,S3    ,2/5/2020,1:07 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42598656,0.08,15.65,0.01,0.017,4.456,2.902,1.161
1C6SRFHT8LN286498,S3    ,2/4/2020,2:08 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42586610,0.04,15.54,0.016,0.043,4.51,2.78,0.72
1C6SRFHT8LN286579,S3    ,2/4/2020,2:39 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42586941,0.05,15.76,0.015,0.042,4.493,2.815,0.932
1C6SRFHT8LN286775,S3    ,2/6/2020,5:49 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42612515,0.06,15.68,0.013,0.038,4.608,2.863,0.962
1C6SRFHT8LN286808,S3    ,2/4/2020,2:16 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42586800,0.04,15.54,0.011,0.016,4.398,2.916,0.75
1C6SRFHT8LN286890,S3    ,2/6/2020,8:21 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42613588,0.05,15.55,0.011,0.016,4.751,2.914,0.803
1C6SRFHT8LN287067,S3    ,2/6/2020,9:37 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6M98,2020,42614552,0.04,15.55,0.011,0.018,4.745,2.888,0.923
1C6SRFHT8LN287098,S3    ,2/6/2020,2:59 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42613216,0.04,15.59,0.012,0.041,4.787,2.795,0.934
1C6SRFHT8LN287408,S3    ,2/4/2020,8:19 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42593764,0.05,15.75,0.014,0.039,4.573,3.06,0.858
1C6SRFHT8LN287425,S3    ,2/5/2020,1:23 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42595645,0.06,15.44,0.011,0.015,4.512,2.933,1.129
1C6SRFHT8LN287862,S3    ,2/5/2020,1:46 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,F,KZ,DT6M98,2020,42598821,0.09,15.7,0.018,0.045,5.872,4.264,0
1C6SRFHT8LN288414,S3    ,2/4/2020,10:17 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42595918,0.04,15.67,0.016,0.041,4.676,3.124,0.708
1C6SRFHT8LN288509,S3    ,2/6/2020,9:44 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42615153,0.05,15.64,0.01,0.015,4.69,2.818,0.905
1C6SRFHT8LN290163,S3    ,2/3/2020,10:22 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42459172,0.06,15.63,0.017,0.039,4.693,2.947,0.777
1C6SRFHT8LN291152,S3    ,2/5/2020,5:02 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42600510,0.03,15.69,0.014,0.005,4.558,2.727,0.69
1C6SRFHT8LN292480,S3    ,2/5/2020,7:42 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,F,KZ,DT6M98,2020,42599555,,6.82,,,,,
1C6SRFHT8LN294360,S3    ,2/7/2020,11:45 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42640797,0.04,15.53,0.009,0.012,4.673,2.681,0.956
1C6SRFHT8LN294570,S3    ,2/7/2020,5:57 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,F,KZ,DT6M98,2020,42641332,,7.95,,,,,
1C6SRFHT8LN294584,S3    ,2/7/2020,6:00 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42641308,0.05,15.49,0.013,0.037,4.527,2.674,0.947
1C6SRFHT8LN298974,S3    ,2/7/2020,1:54 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42639831,0.04,15.47,0.014,0.034,4.676,2.799,0.99
1C6SRFHT9LN272254,S3    ,2/10/2020,5:31 AM,2/10/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,IR,DT6M98,2020,26690834,0.06,15.73,0.009,0.014,4.496,2.823,0.942
1C6SRFHT9LN273436,S3    ,2/6/2020,1:51 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42612341,0.05,15.56,0.015,0.041,4.611,2.738,0.889
1C6SRFHT9LN282251,S3    ,2/5/2020,5:35 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42599969,0.04,15.78,0.017,0.049,4.662,2.791,0.937
1C6SRFHT9LN283948,S3    ,2/6/2020,6:31 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42612549,0.05,15.7,0.01,0.014,4.664,2.788,0.913
1C6SRFHT9LN284145,S3    ,2/3/2020,10:51 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42457531,0.04,15.59,0.016,0.044,4.538,3.001,0.781
1C6SRFHT9LN285408,S3    ,2/4/2020,6:04 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42587154,0.05,15.77,0.015,0.039,4.47,2.838,0.887
1C6SRFHT9LN286316,S3    ,2/5/2020,8:43 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42602763,0.06,15.87,0.014,0.034,4.734,2.883,1.019
1C6SRFHT9LN286610,S3    ,2/4/2020,1:09 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42585919,0.05,15.58,0.01,0.016,4.304,2.771,0.756
1C6SRFHT9LN288003,S3    ,2/10/2020,9:22 AM,2/10/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,G1,DT6M98,2020,26694406,0.06,15.81,0.011,0.034,4.756,2.902,0.908
1C6SRFHT9LN288082,S3    ,2/3/2020,10:32 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42459602,0.05,15.54,0.014,0.037,4.824,3.077,0.802
1C6SRFHT9LN288776,S3    ,2/4/2020,9:24 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42590042,0.06,15.75,0.015,0.041,4.635,3.047,0.867
1C6SRFHT9LN291175,S3    ,2/5/2020,11:21 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42610097,0.05,15.56,0.011,0.014,4.65,2.751,0.871
1C6SRFHT9LN293640,S3    ,2/8/2020,10:52 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6M98,2020,26690149,0.05,15.8,0.016,0.043,4.627,2.708,0.867
1C6SRFHT9LN297221,S3    ,2/9/2020,12:21 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6M98,2020,26691097,0.04,15.75,0.009,0.016,4.675,2.754,0.786
1C6SRFHT9LN297669,S3    ,2/8/2020,11:22 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6M98,2020,26689802,0.05,15.8,0.008,0.013,4.703,2.843,0.847
1C6SRFHTXLN282677,S3    ,2/6/2020,1:11 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42612531,0.04,15.53,0.015,0.046,4.528,2.797,0.861
1C6SRFHTXLN283537,S3    ,2/4/2020,12:48 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42591032,0.05,15.62,0.017,0.046,4.791,3.158,0.771
1C6SRFHTXLN283585,S3    ,2/6/2020,1:20 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42610774,0.05,15.53,0.013,0.037,4.788,2.827,0.826
1C6SRFHTXLN284140,S3    ,2/3/2020,11:48 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42459438,0.05,15.61,0.016,0.042,4.664,2.961,0.809
1C6SRFHTXLN284672,S3    ,2/6/2020,2:25 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42610154,0.05,15.69,0.012,0.007,4.797,2.98,1.02
1C6SRFHTXLN286308,S3    ,2/4/2020,10:39 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42598532,0.04,15.74,0.01,0.015,4.525,3.003,0.773
1C6SRFHTXLN286454,S3    ,2/5/2020,12:28 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42589333,0.05,15.8,0.011,0.013,4.857,2.984,0.947
1C6SRFHTXLN287491,S3    ,2/4/2020,5:32 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42586305,0.05,15.61,0.016,0.041,4.59,3.004,0.729
1C6SRFHTXLN287801,S3    ,2/6/2020,12:10 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42631200,0.05,15.62,0.011,0.012,4.634,2.636,0.912
1C6SRFHTXLN287877,S3    ,2/4/2020,9:36 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42589820,0.04,15.63,0.015,0.041,4.677,3.042,0.72
1C6SRFHTXLN288270,S3    ,2/10/2020,8:51 AM,2/10/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,G1,DT6M98,2020,26694372,0.05,15.8,0.011,0.023,4.772,3.031,0.962
1C6SRFHTXLN288415,S3    ,2/6/2020,6:40 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42610725,0.04,15.6,0.017,0.042,4.67,2.884,0.731
1C6SRFHTXLN289807,S3    ,2/10/2020,5:36 AM,2/10/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,IW,DT6M98,2020,26693218,0.03,15.73,0.012,0.034,4.75,2.824,0.818
1C6SRFHTXLN292934,S3    ,2/3/2020,11:21 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42458141,0.05,15.58,0.011,0.014,4.285,2.804,0.775
1C6SRFHTXLN294392,S3    ,2/7/2020,12:40 PM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42644922,0.04,15.46,0.011,0.013,4.449,2.739,0.855
1C6SRFHTXLN294408,S3    ,2/7/2020,10:14 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42644831,0.04,15.52,0.008,0.013,4.712,2.837,0.885
1C6SRFHTXLN297325,S3    ,2/9/2020,12:54 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6M98,2020,26692541,0.05,15.87,0.015,0.04,4.633,2.77,0.885
1C6SRFHTXLN297387,S3    ,2/9/2020,1:53 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6M98,2020,26692988,0.05,15.94,0.005,0.013,4.755,2.745,0.894
1C6SRFHTXLN297504,S3    ,2/10/2020,5:55 AM,2/10/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,IE,DT6M98,2020,26693366,0.05,15.82,0.027,0.001,4.891,2.937,0.939
1C6SRFHTXLN298975,S3    ,2/7/2020,9:29 AM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6M98,2020,42638544,0.04,15.47,0.008,0.011,4.697,2.746,0.839
1C6SRFJT0LN237094,S3    ,2/8/2020,9:25 AM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,I7,DT6P98,2020,42626234,0.04,15.69,0.009,0.038,4.364,2.705,0.702
1C6SRFJT0LN241596,S3    ,2/5/2020,1:09 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42596536,0.06,15.44,0.018,0.041,4.525,2.999,0.969
1C6SRFJT0LN265168,S3    ,2/7/2020,6:37 PM,2/7/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42616748,0.04,15.79,0.011,0.025,4.523,2.613,0.916
1C6SRFJT0LN265574,S3    ,2/8/2020,2:29 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,JB,DT6P98,2020,42628503,0.05,15.81,0.008,0.013,4.759,2.979,0.921
1C6SRFJT0LN275926,S3    ,2/4/2020,6:33 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42587717,0.04,15.67,0.016,0.04,4.474,2.911,0.89
1C6SRFJT0LN276719,S3    ,2/6/2020,10:25 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42614222,0.04,15.64,0.015,0.042,4.509,2.717,0.962
1C6SRFJT0LN276882,S3    ,2/6/2020,9:20 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42630749,0.05,15.65,0.009,0.014,4.534,2.706,0.981
1C6SRFJT0LN276896,S3    ,2/4/2020,2:03 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42586172,0.06,15.75,0.016,0.042,4.405,2.721,0.872
1C6SRFJT0LN277028,S3    ,2/4/2020,10:05 AM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42588715,0.05,15.87,0.014,0.039,4.385,2.826,0.935
1C6SRFJT0LN277059,S3    ,2/5/2020,8:35 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42609107,0.03,15.69,0.011,0.016,4.554,2.739,0.865
1C6SRFJT0LN281872,S3    ,2/10/2020,8:54 AM,2/10/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,G1,DT6P98,2020,26691675,0.05,15.83,0.01,0.016,4.65,2.801,0.985
1C6SRFJT0LN281905,S3    ,2/4/2020,12:25 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,F,KZ,DT6P98,2020,42459982,0.04,15.6,0.34,0.018,4.394,2.897,0.715
1C6SRFJT0LN281967,S3    ,2/4/2020,5:18 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42587782,0.05,15.8,0.017,0.039,4.458,3.01,0.736
1C6SRFJT0LN281998,S3    ,2/8/2020,8:36 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,26689521,0.06,15.84,0.009,0.012,4.708,2.625,0.807
1C6SRFJT0LN282830,S3    ,2/6/2020,12:22 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42608505,0.03,15.52,0.012,0.035,4.687,2.713,0.675
1C6SRFJT0LN282844,S3    ,2/3/2020,7:26 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42451807,0.06,15.75,0.013,0.037,4.384,2.869,0.804
1C6SRFJT0LN283590,S3    ,2/3/2020,8:19 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42455725,0.05,15.55,0.016,0.044,4.516,2.729,0.793
1C6SRFJT0LN284657,S3    ,2/3/2020,5:03 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42449629,0.04,15.74,0.014,0.037,4.489,2.882,0.768
1C6SRFJT0LN284996,S3    ,2/5/2020,9:27 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42610261,0.05,15.62,0.01,0.016,4.672,2.8,0.815
1C6SRFJT0LN285629,S3    ,2/4/2020,10:58 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42597054,0.04,15.81,0.014,0.041,4.452,2.967,0.902
1C6SRFJT0LN285971,S3    ,2/3/2020,11:42 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42453688,0.04,15.67,0.015,0.04,4.599,3.104,0.805
1C6SRFJT0LN286201,S3    ,2/3/2020,5:28 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42450031,0.04,15.69,0.015,0.039,4.53,3.016,0.841
1C6SRFJT0LN286229,S3    ,2/4/2020,10:22 PM,2/4/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42596544,0.05,15.72,0.016,0.044,4.436,2.953,0.813
1C6SRFJT0LN286327,S3    ,2/6/2020,8:31 AM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42613612,0.04,15.7,0.014,0.034,4.68,2.852,0.876
1C6SRFJT0LN286666,S3    ,2/5/2020,8:43 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42601708,0.05,15.66,0.011,0.017,4.597,2.728,0.849
1C6SRFJT0LN286764,S3    ,2/3/2020,7:39 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42455378,0.05,15.58,0.018,0.045,4.573,2.869,0.753
1C6SRFJT0LN286909,S3    ,2/5/2020,10:52 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42605139,0.04,15.81,0.011,0.016,4.62,2.785,0.833
1C6SRFJT0LN287087,S3    ,2/3/2020,7:12 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42456715,0.04,15.65,0.015,0.043,4.603,2.998,0.845
1C6SRFJT0LN287090,S3    ,2/3/2020,7:44 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42454173,0.05,15.61,0.017,0.045,4.526,2.799,0.846
1C6SRFJT0LN287185,S3    ,2/5/2020,11:58 PM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42612028,0.05,15.6,0.01,0.018,4.789,2.797,0.894
1C6SRFJT0LN287249,S3    ,2/6/2020,2:30 AM,2/5/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42609883,0.05,15.62,0.012,0.018,4.564,2.719,0.891
1C6SRFJT0LN287395,S3    ,2/3/2020,8:58 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42455733,0.05,15.63,0.015,0.042,4.485,2.781,0.803
1C6SRFJT0LN287476,S3    ,2/3/2020,8:28 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42453076,0.05,15.76,0.015,0.04,4.51,3.007,0.842
1C6SRFJT0LN287509,S3    ,2/3/2020,5:20 AM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42449074,0.05,15.78,0.015,0.038,4.499,2.99,0.899
1C6SRFJT0LN288207,S3    ,2/3/2020,1:38 PM,2/3/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42454231,0.05,15.63,0.016,0.043,4.457,2.953,0.724
1C6SRFJT0LN288837,S3    ,2/6/2020,6:35 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42634337,0.05,15.61,0.009,0.01,4.583,2.626,1.034
1C6SRFJT0LN294248,S3    ,2/6/2020,10:15 PM,2/6/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42637249,0.05,15.56,0.011,0.013,4.593,2.698,0.843
1C6SRFJT0LN299157,S3    ,2/8/2020,8:12 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42630046,0.05,15.92,0.017,0.015,4.78,2.833,0.864
1C6SRFJT1LN197284,S3    ,2/8/2020,3:21 PM,2/8/2020,Overall Problem,0,0,0,1,BRS1MPBO01,       -> MPBO PEDAL PUSH TEST                       @RED   ,P,KZ,DT6P98,2020,42627877,0.05,15.83,0.012,0.028,4.735,2.66,0.932
